taxon_name,PC1,PC2,PC3,PC4,PC5
Channa marulius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Channa striata,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Channa punctata,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Channa orientalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Osphronemus goramy,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Trichopodus leerii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anabas testudineus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Macrognathus aculeatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Synbranchus marmoratus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Hippoglossoides platessoides,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Limanda limanda,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Parophrys vetulus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Platichthys flesus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Platichthys stellatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pleuronectes platessa,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudopleuronectes americanus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microstomus kitt,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Citharichthys stigmaeus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Scophthalmus maximus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Scophthalmus rhombus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Solea solea,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Caranx hippos,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Seriola quinqueradiata,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Naucrates ductor,-3649.0699176841676,8221.372203174906,5841.2266294777255,478.66236174405805,1934.1702622999542
Coryphaena equiselis,-3649.0699176841845,8221.372203174904,5841.226629477759,478.66236174407,1934.1702622999508
Coryphaena hippurus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Cichlasoma bimaculatum,-3649.0699176841617,8221.372203174871,5841.226629477728,478.6623617440456,1934.1702622999453
Thorichthys meeki,-3649.0699176841617,8221.372203174924,5841.2266294777355,478.6623617440443,1934.170262299951
Pterophyllum scalare,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Coptodon zillii,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Oreochromis mossambicus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Oreochromis aureus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Sarotherodon galilaeus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Oreochromis niloticus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Hemichromis bimaculatus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Rhadinocentrus ornatus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Oryzias latipes,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Cyprinodon variegatus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Fundulus similis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Fundulus heteroclitus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Fundulus grandis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Fundulus parvipinnis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Xiphophorus hellerii,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gambusia affinis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gambusia holbrooki,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Poecilia latipinna,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Aphanius dispar,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Lipophrys pholis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Chromis chromis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Mugil curema,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Mugil cephalus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Embiotoca lateralis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Ambassis interrupta,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gobius paganellus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Rhinogobiops nicholsii,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Oligolepis acutipennis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Glossogobius giuris,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gillichthys mirabilis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Typhlogobius californiensis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Sarda chiliensis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Katsuwonus pelamis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Euthynnus affinis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Chiasmodon niger,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Cubiceps whiteleggii,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Callionymus lyra,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Dactylopterus volitans,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Syngnathus acus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Hippocampus hippocampus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Opsanus tau,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Poromitra crassiceps,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Melamphaes acanthomus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Scopelogadus mizolepis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Anoplogaster cornuta,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Coryphaenoides armatus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Melanogrammus aeglefinus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Boreogadus saida,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gadus morhua,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gadus chalcogrammus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gadus ogac,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Pollachius pollachius,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Lota lota,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Melanonus zugmayeri,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Nannobrachium regale,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Nannobrachium ritteri,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Parvilux ingens,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Stenobrachius leucopsarus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Triphoturus mexicanus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Tarletonbeania crenularis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Symbolophorus californiensis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Electrona antarctica,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gymnoscopelus braueri,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Gymnoscopelus opisthopterus,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Diaphus theta,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Scopelengys tristis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Benthalbella elongata,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Plecoglossus altivelis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Borostomias panamensis,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Stomias atriventer,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Cyclothone microdon,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Cyclothone acclinidens,-3649.0699176841617,8221.372203174908,5841.226629477732,478.66236174405964,1934.1702622999535
Ictalurus punctatus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Ameiurus melas,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Ameiurus nebulosus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Ameiurus natalis,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Heteropneustes fossilis,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Clarias batrachus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Mystus vittatus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Mystus cavasius,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Exodon paradoxus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Colossoma macropomum,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Leporinus fasciatus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Hoplerythrinus unitaeniatus,-3643.0518952291172,8160.7371531740955,5777.252841030514,466.7322415737173,1795.1630414385625
Misgurnus fossilis,-3640.0693472450803,8130.684182658058,5745.543696853202,460.8179755894458,1726.2116509240366
Lepidocephalichthys guntea,-3640.0693472450803,8130.684182658058,5745.543696853202,460.8179755894458,1726.2116509240366
Erimyzon oblongus,-3640.0693472450803,8130.684182658058,5745.543696853202,460.8179755894458,1726.2116509240366
Catostomus tahoensis,-3640.0693472450803,8130.684182658058,5745.543696853202,460.8179755894458,1726.2116509240366
Catostomus commersonii,-3640.0693472450803,8130.684182658058,5745.543696853202,460.8179755894458,1726.2116509240366
Carassius auratus,-3637.01583887237,8099.9161555794,5713.08006386565,454.76296588698006,1655.6186343081702
Carassius carassius,-3637.01583887237,8099.9161555794,5713.08006386565,454.76296588698006,1655.6186343081702
Cyprinus carpio,-3637.01583887237,8099.9161555794,5713.08006386565,454.76296588698006,1655.6186343081702
Rhodeus amarus,-3636.6041052414403,8095.767383942019,5708.702639393179,453.9464908930054,1646.0991846535785
Rhodeus sericeus,-3636.6041052414403,8095.767383942019,5708.702639393179,453.9464908930054,1646.0991846535785
Tinca tinca,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Pimephales promelas,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Campostoma anomalum,-3373.757546678927,5449.495628100146,2918.078693594916,-65.468785552137,-4366.756910074552
Orthodon microlepidotus,-3373.757546678914,5449.495628100148,2918.078693594897,-65.46878555214364,-4366.75691007455
Rutilus rutilus,-3373.757546678929,5449.495628100144,2918.0786935949163,-65.46878555214181,-4366.7569100745495
Leucaspius delineatus,-3373.757546678929,5449.495628100138,2918.078693594914,-65.4687855521415,-4366.756910074555
Alburnus alburnus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Scardinius erythrophthalmus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Abramis brama,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Leuciscus idus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Leuciscus leuciscus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Gobio gobio,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Ctenopharyngodon idella,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Labeo rohita,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Labeo calbasu,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Cirrhinus cirrhosus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Labeobarbus aeneus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Chanos chanos,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Sagamichthys abei,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Bajacalifornia burragei,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Brevoortia tyrannus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Dorosoma cepedianum,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Engraulis japonicus,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Gilchristella aestuaria,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Anguilla australis,-3373.7662003770024,5449.568944386453,2918.1475105226755,-65.46145792874299,-4366.820596255119
Anguilla rostrata,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Anguilla anguilla,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Anguilla japonica,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Conger conger,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Petrocephalus catostoma,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Gnathonemus petersii,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Arapaima gigas,-3373.757546678929,5449.495628100146,2918.0786935949145,-65.46878555213755,-4366.756910074552
Boulengerula taitana,-3237.347321284678,4291.440283590975,1829.4664312601678,-182.44111769332528,-3387.27595535953
Geotrypetes seraphini,-3237.347321284678,4291.440283590975,1829.4664312601678,-182.44111769332528,-3387.27595535953
Typhlonectes compressicauda,-3237.347321284678,4291.440283590975,1829.4664312601678,-182.44111769332528,-3387.27595535953
Cryptobranchus alleganiensis,-3215.203911008189,4101.758139027008,1649.9899368595748,-202.48466426127536,-3245.8662980361382
Siren intermedia,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Siren lacertina,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudobranchus striatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Dicamptodon ensatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma talpoideum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma mexicanum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma tigrinum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma maculatum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma jeffersonianum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma macrodactylum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma opacum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Ambystoma gracile,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Salamandra salamandra,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Lissotriton vulgaris,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Triturus cristatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Taricha rivularis,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Taricha torosa,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Taricha granulosa,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Notophthalmus viridescens,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Amphiuma tridactylum,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Amphiuma means,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Plethodon glutinosus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Plethodon jordani,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Plethodon dorsalis,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Plethodon cinereus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Plethodon neomexicanus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Desmognathus fuscus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Desmognathus monticola,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Desmognathus quadramaculatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Aneides ferreus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Aneides flavipunctatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Aneides lugubris,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Aneides hardii,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Dendrotriton bromeliacius,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea leprosa,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea cochranae,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea gadovii,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea rex,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea goebeli,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudoeurycea brunnata,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Aquiloeurycea cephalica,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Bolitoglossa subpalmata,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Bolitoglossa occidentalis,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Bolitoglossa morio,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Bolitoglossa franklini,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Batrachoseps attenuatus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Pseudotriton ruber,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Gyrinophilus porphyriticus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Eurycea multiplicata,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Eurycea neotenes,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Eurycea nana,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Eurycea bislineata,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Eurycea longicauda,-3214.6934580123957,4097.433454058876,1645.9306541540614,-202.91689650243848,-3242.10966111885
Rhyacotriton olympicus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Necturus maculosus,-3215.2039110081887,4101.758139027008,1649.9899368595743,-202.4846642612764,-3245.8662980361382
Scaphiopus couchii,-3137.734153799692,3438.1237863181254,1022.0468077769523,-272.62103930492873,-2751.277833773389
Spea bombifrons,-3137.734153799692,3438.1237863181254,1022.0468077769523,-272.62103930492873,-2751.277833773389
Spea hammondii,-3137.734153799692,3438.1237863181254,1022.0468077769523,-272.62103930492873,-2751.277833773389
Odontophrynus americanus,-3068.2186727054964,2842.1971543172713,457.8837687931853,-335.8067128233876,-2310.1021671445
Telmatobius culeus,-3068.2186727054964,2842.1971543172713,457.8837687931853,-335.8067128233876,-2310.1021671445
Telmatobius marmoratus,-3068.2186727054964,2842.1971543172713,457.8837687931853,-335.8067128233876,-2310.1021671445
Lepidobatrachus llanensis,-3068.2186727054964,2842.1971543172713,457.8837687931853,-335.8067128233876,-2310.1021671445
Ceratophrys calcarata,-3068.2186727054964,2842.1971543172713,457.8837687931853,-335.8067128233876,-2310.1021671445
Mannophryne trinitatis,-3066.86942440488,2830.6218856028345,446.9196866378456,-337.0381740999613,-2301.5920925553037
Dendrobates auratus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Colostethus inguinalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Silverstoneia nubicola,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rhinella marina,-2756.0476507788844,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Incilius alvarius,-2756.047650778881,216.10347744287736,-1994.144602405612,-588.5221026917241,179.2283583714187
Anaxyrus americanus,-2756.047650778884,216.10347744287682,-1994.1446024056079,-588.5221026917234,179.22835837141855
Anaxyrus woodhousii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anaxyrus terrestris,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anaxyrus debilis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anaxyrus cognatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anaxyrus boreas,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Bufo bufo,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Epidalea calamita,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Bufotes viridis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Leptodactylus fuscus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Engystomops pustulosus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Osteopilus septentrionalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudacris triseriata,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudacris nigrita,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudacris crucifer,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudacris regilla,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Acris crepitans,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Smilisca baudinii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Smilisca fodiens,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Hyla arborea,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes cinereus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes gratiosus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes squirellus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes arenicolor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes chrysoscelis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dryophytes versicolor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Agalychnis callidryas,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eleutherodactylus portoricensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
